protocol,swaps_hash,swaps_timestamp,to,from,swaps_blockNumber,swaps_tokenIn_id,swaps_tokenIn_symbol,swaps_amountIn,swaps_tokenOut_id,swaps_tokenOut_symbol,swaps_amountOut,swaps_amountInUSD,swaps_amountOutUSD,swaps_pool_id
UniswapV3,0x001da22afe0e0c6a5c901aea36202f6a2a587f048e82605bda92e0797e26a607,1696485059,0x5c436916f8c1b6c4854ac920effed873fe2a8b0b,,18282338,0xff836a5821e69066c87e268bc51b849fab94240c,шайлушай,3600501851127701663204175,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,100000000000000000,0.0,164.6909576768032,0xfd79505aa075007ef1f1165c4de3562bb48b9bd2
UniswapV3,0x001f9a84ddfe9c70ae0f309191bf2c7d9cff3f21d083b7960507ed31217551e5,1696520579,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,,18285277,0x4cff49d0a19ed6ff845a9122fa912abcfb1f68a6,WTK,13595623237240497211094,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,236965862,0.0,236.965862,0xecea5b1cc2e14bfbc835724b6150160dbc8d0b38
UniswapV3,0x002a8546667114fc1e1b864f7d2a68967cabb8fb176e6efd6dbe2df3868308c0,1696515983,0xfb40b47cefcce911c67243870fbc199a3d9c3017,,18284895,0x20561172f791f915323241e885b4f7d5187c36e1,CAL,64472402839453562625481,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,934197907540903455,0.0,1535.4531054451186,0xd3b4f5b4cf06498e4fbdd71c9da4f5befe01a0ed
UniswapV3,0x00376b7c4ef9308965c99ca64004ee1d47be9c3359b8cca5766dffcb83de1be9,1696523099,0x0d2dc2cb3881838101a5139470f5b6d8c2c7fbfc,,18285486,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,28000000000000000,0x20561172f791f915323241e885b4f7d5187c36e1,CAL,1846540760222180924741,45.30442437955265,0.0,0xd3b4f5b4cf06498e4fbdd71c9da4f5befe01a0ed
UniswapV3,0x00382943c5d1dcc06bb5983db07fff0eefe63875a3d64d5479793a4116b728b7,1696499003,0x63b8065be25e50a53bbf88bdfa116ba206272a51,,18283490,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,4539000000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,21351116940961525295,35073.2932898708,34955.00404493403,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8
UniswapV3,0x00382943c5d1dcc06bb5983db07fff0eefe63875a3d64d5479793a4116b728b7,1696499003,0x63b8065be25e50a53bbf88bdfa116ba206272a51,,18283490,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,21351116940961525295,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,34987148906,34955.00404493403,34987.148906,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
UniswapV3,0x00382943c5d1dcc06bb5983db07fff0eefe63875a3d64d5479793a4116b728b7,1696499003,0x63b8065be25e50a53bbf88bdfa116ba206272a51,,18283490,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,34987148906,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,34981622928,34987.148906,34981.622928,0x3416cf6c708da44db2624d63ea0aaef7113527c6
UniswapV3,0x0039d37bbc985e4d5f6c91ad9dfc287e3b6373e27f46762da5f43f96553f6c00,1696543583,0x011d6968ef78142646065145cd504ee42a842c7a,,18287177,0x20561172f791f915323241e885b4f7d5187c36e1,CAL,18724890627642545240515,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,273296753490964600,0.0,441.3996316674299,0xd3b4f5b4cf06498e4fbdd71c9da4f5befe01a0ed
UniswapV3,0x003afb000135bc1003bf13fc78fc3f5fa5e350760b72c6092db4d99a99198b77,1696494911,0x13c40effc900a993ef72287ac0a3fe214007d50d,,18283151,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,680732492702531206,0xe28b3b32b6c345a34ff64674606124dd5aceca30,INJ,146120000000000000000,1114.4594918071416,1110.6318016129924,0x6c063a6e8cd45869b5eb75291e65a3de298f3aa8
UniswapV3,0x003b215225ad5f52e79d6d9d0aa91b2af8c3398e1e768a9d8e9291e3b86a5f60,1696564607,0x6ab0e8dd7eb6defb53b0ceebda2b00d543d33fa1,,18288920,0x4d224452801aced8b2f0aebe155379bb5d594381,APE,4560912611820593217536,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3081406521805274270,5011.764904243854,4993.761331172143,0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf
UniswapV3,0x003bbfaa303ef34f10b7aa36fdc0121bcc106fa19ff1336751a4a842baba1787,1696517963,0x50ce5868dd9ec605027b7823420d1fa398f774d4,,18285060,0x5ee84583f67d5ecea5420dbb42b462896e7f8d06,PLSB,1800000000000000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,48135403,0.0,48.135403,0xa5ef2a6bbe8852bd6fd2ef6ab9bb45081a6f531c
UniswapV3,0x003bbfaa303ef34f10b7aa36fdc0121bcc106fa19ff1336751a4a842baba1787,1696517963,0x50ce5868dd9ec605027b7823420d1fa398f774d4,,18285060,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,48135403,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,29288348710987697,48.135403,48.140443900866856,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
UniswapV3,0x003c686cc1d0c46de171915f958e39d7f6db2f9f89a61be907a44fdf77539e69,1696485539,0x5648c24ea7cfe703836924bf2080cefa44a12ca8,,18282378,0xdbecdd726f6ad8e24afc78fe3cc8eb7b73c2d94d,CTLS,41705316331882008717404,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2000000000000000000,0.0,3290.4504740375232,0xceb492c5e67385e2a08265352d646a0c32a5d085
UniswapV3,0x003c686cc1d0c46de171915f958e39d7f6db2f9f89a61be907a44fdf77539e69,1696485539,0x5648c24ea7cfe703836924bf2080cefa44a12ca8,,18282378,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2000000000000000000,0xdbecdd726f6ad8e24afc78fe3cc8eb7b73c2d94d,CTLS,40885426949179031069150,3290.4504740375232,0.0,0xceb492c5e67385e2a08265352d646a0c32a5d085
UniswapV3,0x003c686cc1d0c46de171915f958e39d7f6db2f9f89a61be907a44fdf77539e69,1696485539,0x5648c24ea7cfe703836924bf2080cefa44a12ca8,,18282378,0xdbecdd726f6ad8e24afc78fe3cc8eb7b73c2d94d,CTLS,41726089389052003501234,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2000000000000000000,0.0,3290.4504740375232,0xceb492c5e67385e2a08265352d646a0c32a5d085
UniswapV3,0x003c686cc1d0c46de171915f958e39d7f6db2f9f89a61be907a44fdf77539e69,1696485539,0x5648c24ea7cfe703836924bf2080cefa44a12ca8,,18282378,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2000000000000000000,0xdbecdd726f6ad8e24afc78fe3cc8eb7b73c2d94d,CTLS,40905794292856295372093,3290.4504740375232,0.0,0xceb492c5e67385e2a08265352d646a0c32a5d085
UniswapV3,0x003c686cc1d0c46de171915f958e39d7f6db2f9f89a61be907a44fdf77539e69,1696485539,0x5648c24ea7cfe703836924bf2080cefa44a12ca8,,18282378,0xdbecdd726f6ad8e24afc78fe3cc8eb7b73c2d94d,CTLS,41746878447359485607607,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2000000000000000000,0.0,3290.4504740375232,0xceb492c5e67385e2a08265352d646a0c32a5d085
UniswapV3,0x003c686cc1d0c46de171915f958e39d7f6db2f9f89a61be907a44fdf77539e69,1696485539,0x5648c24ea7cfe703836924bf2080cefa44a12ca8,,18282378,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2000000000000000000,0xdbecdd726f6ad8e24afc78fe3cc8eb7b73c2d94d,CTLS,40926177331669057269097,3290.4504740375232,0.0,0xceb492c5e67385e2a08265352d646a0c32a5d085
UniswapV3,0x003c686cc1d0c46de171915f958e39d7f6db2f9f89a61be907a44fdf77539e69,1696485539,0x5648c24ea7cfe703836924bf2080cefa44a12ca8,,18282378,0xdbecdd726f6ad8e24afc78fe3cc8eb7b73c2d94d,CTLS,41767683522993099879862,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2000000000000000000,0.0,3290.4504740375232,0xceb492c5e67385e2a08265352d646a0c32a5d085
UniswapV3,0x003c686cc1d0c46de171915f958e39d7f6db2f9f89a61be907a44fdf77539e69,1696485539,0x5648c24ea7cfe703836924bf2080cefa44a12ca8,,18282378,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2000000000000000000,0xdbecdd726f6ad8e24afc78fe3cc8eb7b73c2d94d,CTLS,40946576081500503850834,3290.4504740375232,0.0,0xceb492c5e67385e2a08265352d646a0c32a5d085
UniswapV3,0x003c686cc1d0c46de171915f958e39d7f6db2f9f89a61be907a44fdf77539e69,1696485539,0x5648c24ea7cfe703836924bf2080cefa44a12ca8,,18282378,0xdbecdd726f6ad8e24afc78fe3cc8eb7b73c2d94d,CTLS,41788504632161848456373,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2000000000000000000,0.0,3290.4504740375232,0xceb492c5e67385e2a08265352d646a0c32a5d085
UniswapV3,0x003c686cc1d0c46de171915f958e39d7f6db2f9f89a61be907a44fdf77539e69,1696485539,0x5648c24ea7cfe703836924bf2080cefa44a12ca8,,18282378,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2000000000000000000,0xdbecdd726f6ad8e24afc78fe3cc8eb7b73c2d94d,CTLS,40966990558253799396551,3290.4504740375232,0.0,0xceb492c5e67385e2a08265352d646a0c32a5d085
UniswapV3,0x003c686cc1d0c46de171915f958e39d7f6db2f9f89a61be907a44fdf77539e69,1696485539,0x5648c24ea7cfe703836924bf2080cefa44a12ca8,,18282378,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1000000000000000000,0xdbecdd726f6ad8e24afc78fe3cc8eb7b73c2d94d,CTLS,19744205609157931219138,1645.2252370187616,0.0,0xceb492c5e67385e2a08265352d646a0c32a5d085
UniswapV3,0x003cbeaf2dd9e24da5dd0673cd8532d9686c104cc4f2fca900783f5159d8779a,1696533743,0x43e4715ae093a4c86b5ecddb52216c4f879e9672,,18286361,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,AAVE,128677407783885278102,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,5422093152213267109,8843.733648373214,8757.095168184504,0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
UniswapV3,0x003d5bff1d88f9fad8dc1b07991425929cffe3ca4d958e36033ccac8811f095b,1696527659,0x68be0fbaea1297cb1fc63c06c78f42a1cd953885,,18285864,0xd0d56273290d339aaf1417d9bfa1bb8cfe8a0933,FOOM,35294712902283484611917602693,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,999001391540840941,1616.7047082479207,1612.205286989383,0x5cd0ad98ba6288ed7819246a1ebc0386c32c314b
UniswapV3,0x004120f5eff92c5edd35663249168492d98c4a18d7ee87620cbcc0bcb561f5f0,1696498163,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,,18283421,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,142023771,0x4cff49d0a19ed6ff845a9122fa912abcfb1f68a6,WTK,8494317892749649413347,142.023771,0.0,0xecea5b1cc2e14bfbc835724b6150160dbc8d0b38
UniswapV3,0x00475b908fb5f7f31c7b915a8bcaf0999e6254a5c7335bd0eaa2ba7c1363b527,1696486943,0x7b98bc2ad19dd77364271127f6f3c0598e11aaf3,,18282494,0xe8a3bf796ca5a13283ec6b1c5b645b91d7cfef5d,ZVT,6471106090916771452985,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1326607210427477078,2187.0427059521776,2180.339794922674,0x58fcd403610e772d68726b55183eb958a7581731
UniswapV3,0x004da09844578d7abd3ac4055a911a9a6d67bccfac7906656737fdd0b21a5487,1696557551,0xfcd123bc26fd6a42cfbaf70f5080c192904bdd5e,,18288334,0x470c8950c0c3aa4b09654bc73b004615119a44b5,KIZUNA,27878071169898550825074209019,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,56692975790301909,0.0,91.71355517123406,0xb7f27e5ebf97d88f37e16eddecc59523361a60e1
UniswapV3,0x004f301d2b16795f871defdeabe09b9f965d79f231debad1ab28518d01dbaf63,1696553879,0x66c618ad3164aa7f9be1aa750376e6be8165d952,,18288030,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1000000000000000000,0x20561172f791f915323241e885b4f7d5187c36e1,CAL,77494528438643200809865,1615.0899137422873,0.0,0xd3b4f5b4cf06498e4fbdd71c9da4f5befe01a0ed
UniswapV3,0x005121d191ae8f781784c7a40c04631ce10848a1b4a624fb2438d32f1358a508,1696553759,0xa4c560b56662966e2eb5e534abc72e0278a0c7eb,,18288020,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,138775000000000000,0xb62e45c3df611dce236a6ddc7a493d79f9dfadef,WSM,4753743012204212402991,224.1309668657795,0.0,0x8a8c520b206cc3ab6fb77ffdc29b2825a37f674f
UniswapV3,0x0053e460f2f1cc86821ab43c9fb374d0398733f8d7c102298c670d928b035c9c,1696495811,0x563febf35e1bcacd9cfb5378d52e910b45539d51,,18283226,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,10000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6102496284651139,10.0,9.990686475310053,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
UniswapV3,0x0053e460f2f1cc86821ab43c9fb374d0398733f8d7c102298c670d928b035c9c,1696495811,0x563febf35e1bcacd9cfb5378d52e910b45539d51,,18283226,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6102496284651139,0x982b50e55394641ca975a0eec630b120b671391a,ECOTERRA,4774619177496,9.990686475310053,0.0,0x248115681aee9c3995f4f9c49eebe934eda73c70
UniswapV3,0x005835f7140bef7da261598240062c1d1dcd6388d9e654fa2cec16e5cc9a2190,1696508927,0xfc23b61db3a1dce083e82da5a2ccfd91a2211f7c,,18284314,0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24,RNDR,129839087823149923617,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,135818366264133691,223.5711399534184,222.3668156648128,0x4628a0a564debfc8798eb55db5c91f2200486c24
UniswapV3,0x005d77251ef277da4107c41a287a7bcbe380c65e9b9b63b2dd2f0cf3752d4bb0,1696507235,0x47537458d391ef9dea59cc803b5e62ac32473b2d,,18284173,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,500000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,305282694566512478,500.0,499.82217772064956,0x11b815efb8f581194ae79006d24e0d814b7697f6
UniswapV3,0x005eda926cc520088faa49f6efa6e9b1a257f823b23945f13076548054fbc9f4,1696520603,0x20011fa1a83bba9c8357f852ec667d8439a7da4a,,18285279,0xc82e3db60a52cf7529253b4ec688f631aad9e7c2,ARC,69254400000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,645431498051189387,0.0,1045.0498615268127,0xf5bf641b4a85bda8110ef8ab38de7ccadc1a0bba
UniswapV3,0x005f5a2b0d532ad0a42dde5041b143f5da8063e8f2b6732e36945eb5d45a8dd7,1696496291,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,,18283266,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,357869529939836928,0xb1a822ce8c799b0777ed1f260113819247e1bf26,FTX,1194879205411966742472933,585.8852026978149,0.0,0xbde7c5d245cedadb0cc01f86bb05c4e7161f668d
UniswapV3,0x00636b4c75b6946304d8dfe0e7359df37590727daf1d7d23d547a9c66c456599,1696502591,0x8a4a55b49856773afa8ec5972d43f36e93b9f826,,18283787,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,4710884910053585468,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,7717508235,7712.8667842694485,7717.508235,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
UniswapV3,0x0064b0f3b3c0505ad8dee86f95589992457daf92ecd4aae2ab7a9864f8391bc7,1696541123,0xf480fab87c07ec2ddd68a83ec0319bb466b1afa2,,18286973,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,929558750098,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,929634352068,929558.750098,929634.352068,0x3416cf6c708da44db2624d63ea0aaef7113527c6
UniswapV3,0x006625c37bf686793ae27933fad73f9ef54a6e16253e05b9c0dae40221f6eb1d,1696545611,0x4614840e8978652db0e3cc1fbc70987ff17b972c,,18287346,0xff836a5821e69066c87e268bc51b849fab94240c,шайлушай,8360551308118661138920449,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,277356739918698107,0.0,447.9422727435225,0xfd79505aa075007ef1f1165c4de3562bb48b9bd2
UniswapV3,0x0067d9e2bc4ef588b88b448a3ef599a21050f74c9e000e7063e85326988525b1,1696553195,0xec3dce7157f26949c790776821f75cec7c4699be,,18287973,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,299100000000000000,0x20561172f791f915323241e885b4f7d5187c36e1,CAL,24159053903175356902908,483.06655427812547,0.0,0xd3b4f5b4cf06498e4fbdd71c9da4f5befe01a0ed
UniswapV3,0x006afa58d6783b5766cdbfcb786d3d16a2e1c7e2e11319f88f16167c30a92ae4,1696549631,0x6eb8d6bccceb84832725dcf792468dd8ba088449,,18287679,0x467bccd9d29f223bce8043b84e8c8b282827790f,TEL,17003274,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,106448231317595607,0.0,171.92242755199848,0xf359492d26764481002ed88bd2acae83ca50b5c9
UniswapV3,0x006e933ccbee0f764c5ced311442acf12732041e15fd2d972e72a97ad821dad4,1696550579,0x46fd919be6d78a05354023c75e6fa3d828550292,,18287758,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2000000000000000000,0xe8a3bf796ca5a13283ec6b1c5b645b91d7cfef5d,ZVT,9696313774136989927171,3230.1340974799427,3220.1170484523764,0x58fcd403610e772d68726b55183eb958a7581731
UniswapV3,0x00704bee4bac05d61971add567767e9ab792ba0ef627835b6489d924174d3fb1,1696484171,0x6beab36b5d783db20f9c23b5512ba496badae3e0,,18282266,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,610372304818399360,0xbe042e9d09cb588331ff911c2b46fd833a3e5bd6,PEPE,197089216328576521984878,1005.2279941993984,0.0,0x757a197b3b17b207d6de3840de09bcf2dfb75b72
UniswapV3,0x007d51558f4f6b15ef0792afbec221d921b211c606f9033f17acbf4cf59962e9,1696478987,0xdd110bf6c0e1036eb5aae555c71101136de3afb9,,18281834,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,3416840447,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2079055770257464991,3416.840447,3424.132469018682,0x11b815efb8f581194ae79006d24e0d814b7697f6
UniswapV3,0x00813290733bc5d3d5963d9f4b5dec7d0d81640e10bc55cfa2d8690107058f2e,1696551059,0x514f6c340135d8a7e40d997f7fe3e4715fed4180,,18287798,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,701316684866995000,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,1130840678,1132.6734684602382,1130.840678,0x11b815efb8f581194ae79006d24e0d814b7697f6
UniswapV3,0x008335fc1f8fbce9eb33da08e0b76be9615a48551f88128dd3364e4a641c8dd1,1696517291,0x1b081a9f4e296fa3047b9b464616c2171f54f1f7,,18285004,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,5530337305600000000000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,5530022413,5530.3373056,5530.022413,0x6c6bc977e13df9b0de53b251522280bb72383700
UniswapV3,0x008335fc1f8fbce9eb33da08e0b76be9615a48551f88128dd3364e4a641c8dd1,1696517291,0x1b081a9f4e296fa3047b9b464616c2171f54f1f7,,18285004,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,5530022413,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3364816364053848435,5530.022413,5530.655039957372,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
UniswapV3,0x008335fc1f8fbce9eb33da08e0b76be9615a48551f88128dd3364e4a641c8dd1,1696517291,0x1b081a9f4e296fa3047b9b464616c2171f54f1f7,,18285004,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3364816364053848435,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,OHM,482839693021,5530.655039957372,5503.387007258691,0x88051b0eea095007d3bef21ab287be961f3d8598
UniswapV3,0x008335fc1f8fbce9eb33da08e0b76be9615a48551f88128dd3364e4a641c8dd1,1696517291,0x1b081a9f4e296fa3047b9b464616c2171f54f1f7,,18285004,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,11060674611200000000000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,11060101589,11060.6746112,11060.101589,0x5777d92f208679db4b9778590fa3cab3ac9e2168
UniswapV3,0x008335fc1f8fbce9eb33da08e0b76be9615a48551f88128dd3364e4a641c8dd1,1696517291,0x1b081a9f4e296fa3047b9b464616c2171f54f1f7,,18285004,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,11060101589,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,OHM,964880942029,11060.101589,10997.673382422132,0x893f503fac2ee1e5b78665db23f9c94017aae97d
UniswapV3,0x00883307f7b47bd43d293b5bd366d1955b8d20f3231cad8cdb7314c0a6ece593,1696483475,0xd32d641d951fe2b549d33083bbdebc15f16c2c7c,,18282208,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,269196094721244916,0xf89674f18309a2e97843c6e9b19c07c22caef6d5,Gamer,27134346186856963,443.33946408161756,0.0,0x21f607a92e72d8c87ef82e92c35906d1cdc0e2ca
UniswapV3,0x0089a2a0573cc55bf1527f24a4a2109a8d40f1406c5c5f0ad9cfb1fafc2f3329,1696484555,0xb32e4ea2163e123ed1de5e1858f9dc75829b7fe2,,18282297,0x31209a89f1e01abb1df1a5cd10da8719b085d1ba,Blinky,25506976000000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,114673661905017731,0.0,188.85715199443317,0xb902cec6badd38f7ae27f7d61c79fd1366caab4d
